province,district,locality,jurisdiction,stationName,centerName,stationAddress,latitude,longitude
경상남도,양산시,물금읍,양산소방서,양산소방서,물금119안전센터,경상남도 양산시 물금읍 물금리 800-8,,
경상남도,양산시,,양산소방서,양산소방서,범어119안전센터,경상남도 양산시 황산로 719,,
경상남도,양산시,상북면,양산소방서,양산소방서,상북119안전센터,경상남도 양산시 상북면 석계로 37,,
경상남도,양산시,,양산소방서,양산소방서,웅상119안전센터,경상남도 양산시 웅상대로 1120,,
경상남도,양산시,,양산소방서,양산소방서,중부119안전센터,경상남도 양산시 양산역6길 27,,
경상남도,양산시,,양산소방서,양산소방서,중앙119안전센터,경상남도 양산시 신기로 13,,
경상남도,양산시,,양산소방서,양산소방서,평산119안전센터,경상남도 양산시 내연4길 9,,
경상남도,양산시,,양산소방서,양산소방서,하북119안전센터,경상남도 양산시 양산대로 2255-38,,
경상남도,의령군,부림면,의령소방서,의령소방서,부림119안전센터,경상남도 의령군 부림면 대한로 1666,,
경상남도,의령군,의령읍,의령소방서,의령소방서,의령119안전센터,경상남도 의령군 의령읍 의병로 108-17,,
경상남도,의령군,정곡면,의령소방서,의령소방서,정곡119안전센터,경상남도 의령군 정곡면 의합대로 984-12,,
경상남도,진주시,,진주소방서,진주소방서,금산119안전센터,경상남도 진주시 송백로 477,,
경상남도,진주시,문산읍,진주소방서,진주소방서,문산119안전센터,경상남도 진주시 문산읍 월아산로 979,,
경상남도,진주시,,진주소방서,진주소방서,상대119안전센터,경상남도 진주시 동진로 249,,
경상남도,진주시,,진주소방서,진주소방서,정촌119안전센터,경상남도 진주시 뿌리산단로 2,,
경상남도,진주시,,진주소방서,진주소방서,중앙119안전센터,경상남도 진주시 북장대로64번길 14,,
경상남도,진주시,,진주소방서,진주소방서,천전119안전센터,경상남도 진주시 강남로167번길 16,,
경상남도,진주시,,진주소방서,진주소방서,평거119안전센터,경상남도 진주시 순환로 565,,
경상남도,창녕군,남지읍,창녕소방서,창녕소방서,남지119안전센터,경상남도 창녕군 남지읍 동포로 64,,
경상남도,창녕군,부곡면,창녕소방서,창녕소방서,부곡119안전센터,경상남도 창녕군 부곡면 원앙로 184,,
경상남도,창녕군,영산면,창녕소방서,창녕소방서,영산119안전센터,경상남도 창녕군 영산면 영산장마로 697,,
경상남도,창녕군,대지면,창녕소방서,창녕소방서,창녕119안전센터,경상남도 창녕군 대지면 우포2로 1097,,
경상남도,통영시,,통영소방서,통영소방서,도남119안전센터,경상남도 통영시 도남로 185,,
경상남도,통영시,,통영소방서,통영소방서,무전119안전센터,경상남도 통영시 원문로 71,,
경상남도,통영시,,통영소방서,통영소방서,서호119안전센터,경상남도 통영시 중앙로 91-8,,
경상남도,통영시,광도면,통영소방서,통영소방서,죽림119안전센터,경상남도 통영시 광도면 죽림4로 49,,
경상남도,하동군,금성면,하동소방서,하동소방서,금성119안전센터,경상남도 하동군 금성면 금성로 15,,
경상남도,하동군,진교면,하동소방서,하동소방서,진교119안전센터,경상남도 하동군 진교면 진양로 27,,
경상남도,하동군,적량면,하동소방서,하동소방서,하동119안전센터,경상남도 하동군 적량면 공설운동장로 169,,
경상남도,하동군,화개면,하동소방서,하동소방서,화개119안전센터,경상남도 하동군 화개면 쌍계로 58,,
경상남도,함안군,가야읍,함안소방서,함안소방서,가야119안전센터,경상남도 함안군 가야읍 선왕길 59,,
경상남도,함안군,군북면,함안소방서,함안소방서,군북119안전센터,경상남도 함안군 군북면 함마대로 760,,
경상남도,함안군,칠원읍,함안소방서,함안소방서,칠원119안전센터,경상남도 함안군 칠원읍 용산2길 121,,
경상남도,함양군,,함양소방서,함양소방서,안의119안전센터,경상남도 함양군 금성길 19,,
경상남도,함양군,,함양소방서,함양소방서,함양119안전센터,경상남도 함양군 고운로 161-41,,
경상남도,합천군,야로면,합천소방서,합천소방서,북부119안전센터,경상남도 합천군 야로면 월광 2길 5,,
경상남도,합천군,삼가면,합천소방서,합천소방서,삼가119안전센터,경상남도 합천군 삼가면 삼가로 287,,
경상남도,합천군,초계면,합천소방서,합천소방서,초계119안전센터,경상남도 합천군 초계면 양동로 6-16,,
경상남도,합천군,합천읍,합천소방서,합천소방서,합천119안전센터,경상남도 합천군 합천읍 인덕로 2453,,
제주특별자치도,제주시,구좌읍,동부소방서,동부소방서,구좌119안전센터,제주 제주시 구좌읍 세화14길 8,,
제주특별자치도,서귀포시,남원읍,동부소방서,동부소방서,남원119안전센터,제주 서귀포시 남원읍 남원체육관로221번길 23,,
제주특별자치도,서귀포시,성산읍,동부소방서,동부소방서,성산119안전센터,제주 서귀포시 성산읍 일주동로 4120번길 7,,
제주특별자치도,제주시,조천읍,동부소방서,동부소방서,조천119안전센터,제주 제주시 조천읍 신북로 337,,
제주특별자치도,서귀포시,표선면,동부소방서,동부소방서,표선119안전센터,제주 서귀포시 표선면 표선동서로 125,,
제주특별자치도,서귀포시,,서귀포소방서,서귀포소방서,대신119안전센터,제주 서귀포시 서호남로 20,,
제주특별자치도,서귀포시,,서귀포소방서,서귀포소방서,동홍119안전센터,제주 서귀포시 서홍로 14,,
제주특별자치도,서귀포시,,서귀포소방서,서귀포소방서,중문119안전센터,제주 서귀포시 일주서로 669,,
제주특별자치도,서귀포시,,서귀포소방서,서귀포소방서,효돈119안전센터,제주 서귀포시 일주동로 8234,,
제주특별자치도,제주시,대정읍,서부소방서,서부소방서,대정119안전센터,제주 제주시 대정읍 일주서로 2717,,
제주특별자치도,서귀포시,안덕면,서부소방서,서부소방서,안덕119안전센터,제주 서귀포시 안덕면 화순서서로 2,,
제주특별자치도,제주시,애월읍,서부소방서,서부소방서,애월119안전센터,제주 제주시 애월읍 일주서로 6513,,
제주특별자치도,서귀포시,대정읍,서부소방서,서부소방서,영어교육도시119안전센터,제주 서귀포시 대정읍 에듀시티로 238,,
제주특별자치도,제주시,한경면,서부소방서,서부소방서,한경119안전센터,제주 제주시 한경면 일주서로 4218,,
제주특별자치도,제주시,한림읍,서부소방서,서부소방서,한림119안전센터,제주 제주시 한림읍 한림중앙로 150,,
제주특별자치도,제주시,노형동,제주소방서,제주소방서,노형119안전센터,제주 제주시 광평동로 2(노형동),,
제주특별자치도,제주시,삼도2동,제주소방서,제주소방서,삼도119안전센터,제주 제주시 탑동로 101(삼도2동),,
제주특별자치도,제주시,영평동,제주소방서,제주소방서,아라119안전센터,제주 제주시 사송길 116(영평동),,
제주특별자치도,제주시,연동,제주소방서,제주소방서,연동119안전센터,제주 제주시 문송길 14(연동),,
제주특별자치도,제주시,오라1동,제주소방서,제주소방서,오라119안전센터,제주 제주시 서광로2길 24(오라1동),,
제주특별자치도,제주시,외도1동,제주소방서,제주소방서,외도119안전센터,제주 제주시 통물길 75(외도1동),,
제주특별자치도,제주시,이도2동,제주소방서,제주소방서,이도119안전센터,제주 제주시 중앙로 342(이도2동),,
제주특별자치도,제주시,건입동,제주소방서,제주소방서,항만119안전센터,제주 제주시 임항로 146(건입동),,
제주특별자치도,제주시,화북1동,제주소방서,제주소방서,화북119안전센터,제주 제주시 동화로1길 3(화북1동),,
경상남도,창원시,구산면,마산소방서,마산소방서,구산119안전센터,경상남도 창원시 마산합포구 구산면 해양관광로 1401,,
경상남도,창원시,,마산소방서,마산소방서,구암119안전센터,경상남도 창원시 마산회원구 팔용로 260,,
경상남도,창원시,내서읍,마산소방서,마산소방서,내서119안전센터,경상남도 창원시 마산회원구 내서읍 중리공단로 104,,
경상남도,창원시,,마산소방서,마산소방서,무학119안전센터,경상남도 창원시 마산회원구 무학로 564,,
경상남도,창원시,,마산소방서,마산소방서,석전119안전센터,경상남도 창원시 마산회원구 양덕옛1길 62,,
경상남도,창원시,,마산소방서,마산소방서,양봉119안전센터,경상남도 창원시 마산회원구 자유무역1길 22,,
경상남도,창원시,,마산소방서,마산소방서,중앙119안전센터,경상남도 창원시 마산합포구 제2부두로 55,,
경상남도,창원시,진동면,마산소방서,마산소방서,진동119안전센터,경상남도 창원시 마산합포구 진동면 해양관광로 52,,
경상남도,창원시,진전면,마산소방서,마산소방서,진전119안전센터,경상남도 창원시 마산합포구 진전면 삼진의거대로 55-89,,
경상남도,창원시,내서읍,마산소방서,마산소방서,호계119안전센터,경상남도 창원시 마산회원구 내서읍 호계본동3길 59-10,,
경상남도,창원시,,성산소방서,성산소방서,가음정119안전센터,경상남도 창원시 성산구 대정로 39,,
경상남도,창원시,,성산소방서,성산소방서,대원119안전센터,경상남도 창원시 성산구 두대로 55번길 11,,
경상남도,창원시,,성산소방서,성산소방서,신월119안전센터,경상남도 창원시 의창구 상남로 165,,
경상남도,창원시,,성산소방서,성산소방서,외동119안전센터,경상남도 창원시 성산구 창원대로 786,,
경상남도,창원시,,성산소방서,성산소방서,웅남119안전센터,경상남도 창원시 성산구 봉양로 406,,
경상남도,창원시,,의창소방서,의창소방서,대산119안전센터,경상남도 창원시 의창구 봉강가술로 583,,
경상남도,창원시,동읍,의창소방서,의창소방서,동읍119안전센터,경상남도 창원시 의창구 동읍 동읍로71번길 14-14,,
경상남도,창원시,,의창소방서,의창소방서,봉곡119안전센터,경상남도 창원시 의창구 지귀로 127,,
경상남도,창원시,북면,의창소방서,의창소방서,북면119안전센터,경상남도 창원시 의창구 북면 감계로110번길 54-36,,
경상남도,창원시,,의창소방서,의창소방서,중동119안전센터,경상남도 창원시 의창구  중동중앙로 119,,
경상남도,창원시,,의창소방서,의창소방서,팔룡119안전센터,경상남도 창원시 의창구 창원대로 204번길 15,,
경상남도,창원시,,진해소방서,진해소방서,대흥119안전센터,경상남도 창원시 진해구 백구로 72,,
경상남도,창원시,,진해소방서,진해소방서,용원119안전센터,경상남도 창원시 진해구 용원로 43,,
경상남도,창원시,,진해소방서,진해소방서,웅동119안전센터,경사남도 창원시 진해구 대장로 44-10,,
경상남도,창원시,,진해소방서,진해소방서,이동119안전센터,경상남도 창원시 진해구 충장로 434,,
경상남도,창원시,,진해소방서,진해소방서,풍호119안전센터,경상남도 창원시 진해구 진해대로 1101,,
